mpi_ranks,omp_threads,b_schedule_type,b_schedule_chunk,global_packets,seq_time,seq_throughput_mbs,seq_speedup,seq_efficiency,a_time,a_throughput_mbs,a_speedup,a_efficiency,b_time,b_throughput_mbs,b_speedup,b_efficiency
2,4,dynamic,16,1,16.593929,85.256683,1.000000,0.125000,16.625627,85.094136,0.998093,0.124762,16.814048,84.140558,0.986909,0.123364
2,4,dynamic,16,1,15.952116,88.686878,1.000000,0.125000,15.713193,90.035387,1.015205,0.126901,16.922939,83.599155,0.942633,0.117829
2,4,dynamic,16,datasets/csicv_urls.txt,1,9.672358,182.862389,1.000000,0.125000,9.409045,187.979818,1.027985,0.128498,9.385509,188.451197,1.030563,0.128820
2,4,dynamic,16,datasets/csicv_urls.txt,1,9.557473,185.060474,1.000000,0.125000,9.237098,191.479031,1.034684,0.129335,9.219893,191.836331,1.036614,0.129577
2,4,dynamic,16,datasets/csicv_urls.txt,1,10.077162,175.516732,1.000000,0.125000,9.768803,181.057031,1.031566,0.128946,9.735813,181.670550,1.035061,0.129383
2,4,dynamic,16,datasets/csicv_urls.txt,1,10.149548,174.264943,1.000000,0.125000,9.875862,179.094293,1.027713,0.128464,9.800988,180.462460,1.035564,0.129445
2,4,dynamic,16,datasets/csicv_urls.txt,1,9.751566,181.377080,1.000000,0.125000,9.785294,180.751894,0.996553,0.124569,9.751250,181.382948,1.000032,0.125004
2,4,dynamic,16,datasets/csicv_urls.txt,0,0.000001,0.000000,1.000000,0.125000,0.001074,0.000000,0.000994,0.000124,0.000151,0.000000,0.007081,0.000885
2,4,dynamic,16,datasets/csicv_urls.txt,1,10.297633,171.758928,1.000000,0.125000,9.798770,180.503323,1.050911,0.131364,9.772809,180.982810,1.053702,0.131713
